name,href
Maurizio Avanzi,/frasi-di/maurizio-avanzi/
Erick Avari,/frasi-di/erick-avari/
Pupi Avati,/frasi-di/pupi-avati/
Claude Aveline,/frasi-di/claude-aveline/
Giambattista Avellino,/frasi-di/giambattista-avellino/
Averroes,/frasi-di/averroes/
Margaret Avery,/frasi-di/margaret-avery/
Avicenna,/frasi-di/avicenna/
Jon Avnet,/frasi-di/jon-avnet/
Akin A. Awolaja,/frasi-di/akin-a-awolaja/
Malika Ayane,/frasi-di/malika-ayane/
Alan Ayckbourn,/frasi-di/alan-ayckbourn/
Alfred Jules Ayer,/frasi-di/alfred-jules-ayer/
Dan Aykroyd,/frasi-di/dan-aykroyd/
Marcel Aymé,/frasi-di/marcel-ayme/
William Edmondstoune Aytoun,/frasi-di/william-edmondstoune-aytoun/
Manuel Azaña,/frasi-di/manuel-azana/
Hank Azaria,/frasi-di/hank-azaria/
Charles Aznavour,/frasi-di/charles-aznavour/
Haidakhan Babaji,/frasi-di/haidakhan-babaji/
Charles Babbage,/frasi-di/charles-babbage/
Babe Ruth,/frasi-di/babe-ruth/
Isaac Emmanuiloviç Babel,/frasi-di/isaac-emmanuilovic-babel/
Roger Ward Babson,/frasi-di/roger-ward-babson/
Baby K,/frasi-di/baby-k/
Lauren Bacall,/frasi-di/lauren-bacall/
Riccardo Bacchelli,/frasi-di/riccardo-bacchelli/
Bacchylides,/frasi-di/bacchilide/
Johann Sebastian Bach,/frasi-di/johann-sebastian-bach/
Richard David Bach,/frasi-di/richard-david-bach/
Gaston Bachelard,/frasi-di/gaston-bachelard/
Ingeborg Bachmann,/frasi-di/ingeborg-bachmann/
Johann Jakob Bachofen,/frasi-di/johann-jakob-bachofen/
Sudie Back,/frasi-di/sudie-back/
Fredrik Backman,/frasi-di/fredrik-backman/
Jim Backus,/frasi-di/jim-backus/
Sir Francis Bacon,/frasi-di/francis-bacon/
Kevin Bacon,/frasi-di/kevin-bacon/
Roger Bacon,/frasi-di/roger-bacon/
Aaron John Baddeley,/frasi-di/aaron-john-baddeley/
Baron Robert Baden-Powell,/frasi-di/robert-stephenson-smyth-baden-powell/
Elisabeth Badinter,/frasi-di/elisabeth-badinter/
Jean Baechler,/frasi-di/jean-baechler/
Bugs Baer,/frasi-di/arthur-baer/
Joan Baez,/frasi-di/joan-baez/
Walter Bagehot,/frasi-di/walter-bagehot/
Roberto Baggio,/frasi-di/roberto-baggio/
Desmond Bagley,/frasi-di/desmond-bagley/
Aldo Baglio,/frasi-di/aldo-baglio/
Claudio Baglioni,/frasi-di/claudio-baglioni/
Alberto Bagnai,/frasi-di/alberto-bagnai/
Enid Algerine Bagnold,/frasi-di/enid-algerine-bagnold/
Bahá'u'lláh,/frasi-di/bahaullah/
Hermann Bahr,/frasi-di/hermann-bahr/
Michael Baigent,/frasi-di/michael-baigent/
Bill Bailey,/frasi-di/bill-bailey/
Francis Lee Bailey,/frasi-di/francis-lee-bailey/
Pearl Bailey,/frasi-di/pearl-bailey/
Philip James Bailey,/frasi-di/philip-james-bailey/
Jean-Sylvain Bailly,/frasi-di/jean-sylvain-bailly/
Bernard Baily,/frasi-di/bernard-baily/
Beryl Margaret Bainbridge,/frasi-di/beryl-margaret-bainbridge/
Jacques Bainville,/frasi-di/jacques-bainville/
Andrea Bajani,/frasi-di/andrea-bajani/
Dee Bradley Baker,/frasi-di/dee-bradley-baker/
Dusty Baker,/frasi-di/dusty-baker/
Howard Baker,/frasi-di/howard-baker/
Joséphine Baker,/frasi-di/josephine-baker/
Newton Diehl Baker Jr.,/frasi-di/newton-diehl-baker-jr/
Kenny Baker,/frasi-di/kenny-baker/
Nicholson Baker,/frasi-di/nicholson-baker/
Russell Wayne Baker,/frasi-di/russell-wayne-baker/
Simon Baker,/frasi-di/simon-baker/
Stephen Baker,/frasi-di/stephen-baker/
Mikhail Bakunin,/frasi-di/mikhail-aleksandrovic-bakunin/
Bob Balaban,/frasi-di/bob-balaban/
George Balanchine,/frasi-di/george-balanchine/
Natalino Balasso,/frasi-di/natalino-balasso/
Tito Baldan,/frasi-di/tito-baldan/
Stefano Baldi,/frasi-di/stefano-baldi/
Antonio Baldini,/frasi-di/antonio-baldini/
Stefano Baldini,/frasi-di/stefano-baldini/
Adam Baldwin,/frasi-di/adam-baldwin/
Alec Baldwin,/frasi-di/alec-baldwin/
Faith Baldwin,/frasi-di/faith-baldwin/
James Arthur Baldwin,/frasi-di/james-mark-baldwin/
Stanley Baldwin,/frasi-di/stanley-baldwin/
Christian Bale,/frasi-di/christian-bale/
Renato Balestra,/frasi-di/renato-balestra/
Arthur James Balfour,/frasi-di/arthur-james-balfour/
Francis Maitland Balfour,/frasi-di/francis-maitland-balfour/
Caterina Balivo,/frasi-di/caterina-balivo/
Radley Balko,/frasi-di/radley-balko/
George Wildman Ball,/frasi-di/george-wildman-ball/
Lucille Desiree Ball,/frasi-di/lucille-desiree-ball/
Philip Ball,/frasi-di/philip-ball/
James Graham Ballard,/frasi-di/james-graham-ballard/
Hosea Ballou,/frasi-di/hosea-ballou/
Jaime Balmes,/frasi-di/jaume-llucia-antoni-balmes-i-urpia/
Martin Balsam,/frasi-di/martin-balsam/
Ramesh S. Balsekar,/frasi-di/ramesh-s-balsekar/
Ronald H. Balson,/frasi-di/ronald-h-balson/
Marco Balzano,/frasi-di/marco-balzano/
Sergio Bambaren,/frasi-di/sergio-bambaren/
Eric Bana,/frasi-di/eric-bana/
Stephan Banach,/frasi-di/stephan-banach/
Anne Bancroft,/frasi-di/anne-bancroft/
George Bancroft,/frasi-di/george-bancroft/
Antonio Banderas,/frasi-di/antonio-banderas/
Attilio Bandiera,/frasi-di/attilio-bandiera/
Fernando Bandini,/frasi-di/fernando-bandini/
Richard Bandler,/frasi-di/richard-bandler/
Arunava Banerjee,/frasi-di/arunava-banerjee/
Lino Banfi,/frasi-di/lino-banfi/
Lester Bangs,/frasi-di/lester-bangs/
Tallulah Bankhead,/frasi-di/tallulah-bankhead/
Elizabeth Banks,/frasi-di/elizabeth-banks/
Russell Banks,/frasi-di/russell-banks/
Tyra Banks,/frasi-di/tyra-banks/
Banksy,/frasi-di/banksy/
Benjamin Banneker,/frasi-di/benjamin-banneker/
Ian Bannen,/frasi-di/ian-bannen/
Anna Banti,/frasi-di/anna-banti/
Frederick Grant Banting,/frasi-di/frederick-grant-banting/
Baqi,/frasi-di/mahmud-abdulbaki/
Ivana Baquero,/frasi-di/ivana-baquero/
Paola Barale,/frasi-di/paola-barale/
Christine Baranski,/frasi-di/christine-baranski/
Barbara Bouchet,/frasi-di/barbara-bouchet/
Barbara D'Urso,/frasi-di/barbara-durso/
Rocco Barbaro,/frasi-di/rocco-barbaro/
Vannuccio Barbaro,/frasi-di/vannuccio-barbaro/
Luca Barbarossa,/frasi-di/luca-barbarossa/
Andrea Barbato,/frasi-di/andrea-barbato/
Margaret Fairless Barber,/frasi-di/margaret-fairless-barber/
Joseph Barbera,/frasi-di/joseph-barbera/
Giorgio Barberi Squarotti,/frasi-di/giorgio-barberi-squarotti/
Alessandro Barbero,/frasi-di/alessandro-barbero/
Muriel Barbery,/frasi-di/muriel-barbery/
Jules Barbey d'Aurevilly,/frasi-di/jules-barbey-daurevilly/
Gaspare Barbiellini Amidei,/frasi-di/gaspare-barbiellini-amidei/
Bruno Barbieri,/frasi-di/bruno-barbieri/
Henri Barbusse,/frasi-di/henri-barbusse/
Eddie Barclay,/frasi-di/eddie-barclay/
William Barclay,/frasi-di/william-barclay/
Javier Bardem,/frasi-di/javier-bardem/
Brigitte Bardot,/frasi-di/brigitte-bardot/
Daniel Barenboim,/frasi-di/daniel-barenboim/
Giuseppe Baretti,/frasi-di/giuseppe-baretti/
Alessandro Baricco,/frasi-di/alessandro-baricco/
Guido Maria Barilla,/frasi-di/guido-maria-barilla/
Bruno Barilli,/frasi-di/bruno-barilli/
Alexandre Barivault,/frasi-di/alexandre-barivault/
Dan Barker,/frasi-di/dan-barker/
Joel Arthur Barker,/frasi-di/joel-arthur-barker/
Ellen Barkin,/frasi-di/ellen-barkin/
Alben William Barkley,/frasi-di/alben-william-barkley/
Charles Barkley,/frasi-di/charles-barkley/
Carl Barks,/frasi-di/carl-barks/
John Perry Barlow,/frasi-di/john-perry-barlow/
Peter Barlow,/frasi-di/peter-barlow/
Neal D. Barnard,/frasi-di/neal-d-barnard/
Paolo Barnard,/frasi-di/paolo-barnard/
Antoine Barnave,/frasi-di/antoine-pierre-joseph-marie-barnave/
Clive Alexander Barnes,/frasi-di/clive-alexander-barnes/
Djuna Barnes,/frasi-di/djuna-barnes/
Gary Barnes,/frasi-di/gary-barnes/
Julian Barnes,/frasi-di/julian-barnes/
Peter Barnes,/frasi-di/peter-barnes/
Natalie Clifford Barney,/frasi-di/natalie-clifford-barney/
Phineas Taylor Barnum,/frasi-di/phineas-taylor-barnum/
Pío Baroja,/frasi-di/pio-baroja-y-nessi/
Simon Baron-Cohen,/frasi-di/simon-baron-cohen/
Alex Baroni,/frasi-di/alex-baroni/
Silvana Baroni,/frasi-di/silvana-baroni/
Angelo Barozzi,/frasi-di/angelo-barozzi/
Amelia Edith Barr,/frasi-di/amelia-edith-barr/
Nevada Barr,/frasi-di/nevada-barr/
Roseanne Barr,/frasi-di/roseanne-cherie-barr/
Gaetano Barreca,/frasi-di/gaetano-barreca/
Maurice Barrès,/frasi-di/maurice-barres/
Elizabeth Barrett Browning,/frasi-di/elizabeth-barrett-browning/
Colleen C. Barrett,/frasi-di/colleen-c-barrett/
Sir James Matthew Barrie,/frasi-di/james-matthew-barrie/
Anton Giulio Barrili,/frasi-di/anton-giulio-barrili/
John David Barrow,/frasi-di/john-david-barrow/
Sydney Biddle Barrows,/frasi-di/sydney-biddle-barrows/
Madame du Barry,/frasi-di/marie-jeanne-becu-contessa-du-barry/
Dave Barry,/frasi-di/dave-barry/
Jason Barry,/frasi-di/jason-barry/
Lynda Barry,/frasi-di/lynda-barry/
Marion Barry,/frasi-di/marion-barry/
Matt Barry,/frasi-di/matt-barry/
Drew Barrymore,/frasi-di/drew-blyth-barrymore/
Ethel Barrymore,/frasi-di/ethel-barrymore/
John Barrymore,/frasi-di/john-barrymore/
Lionel Barrymore,/frasi-di/lionel-barrymore/
Leandro Barsotti,/frasi-di/leandro-barsotti/
Gino Bartali,/frasi-di/gino-bartali/
Stefano Bartezzaghi,/frasi-di/stefano-bartezzaghi/
John Barth,/frasi-di/john-barth/
Karl Barth,/frasi-di/karl-barth/
Donald Barthelme,/frasi-di/donald-barthelme/
Roland Barthes,/frasi-di/roland-barthes/
Erasmus Bartholin,/frasi-di/erasmus-bartholin/
Amerigo Bartoli,/frasi-di/amerigo-bartoli/
Daniello Bartoli,/frasi-di/daniello-bartoli/
Bartholomew of San Concordio,/frasi-di/bartolomeo-pisano/
Bruce Barton,/frasi-di/bruce-barton/
Bernard Baruch,/frasi-di/bernard-manness-baruch/
Jay Baruchel,/frasi-di/jay-baruchel/
Mikhail Baryshnikov,/frasi-di/mikhail-baryshnikov/
Luigi Barzini Jr.,/frasi-di/luigi-barzini-jr/
Jacques Martin Barzun,/frasi-di/jacques-martin-barzun/
Franco Basaglia,/frasi-di/franco-basaglia/
Giulio Base,/frasi-di/giulio-base/
Bashar al-Assad,/frasi-di/bashar-al-assad/
William Basie,/frasi-di/william-basie/
Dino Basili,/frasi-di/dino-basili/
Saint Basil The Great,/frasi-di/basil-the-great/
Kim Basinger,/frasi-di/kim-basinger/
Lina Basquette,/frasi-di/lina-basquette/
Giorgio Bassani,/frasi-di/giorgio-bassani/
Angela Bassett,/frasi-di/angela-bassett/
Bassi Maestro,/frasi-di/bassi-maestro/
Alice Basso,/frasi-di/alice-basso/
Bayazid Bastami,/frasi-di/bayazid-bastami/
Joe Bastianich,/frasi-di/joe-bastianich/
Frederic Bastiat,/frasi-di/frederic-bastiat/
Georges Bataille,/frasi-di/georges-bataille/
Henry Bataille,/frasi-di/henry-bataille/
Jason Bateman,/frasi-di/jason-bateman/
Daisy Bates,/frasi-di/daisy-bates/
Kathy Bates,/frasi-di/kathy-bates/
Gregory Bateson,/frasi-di/gregory-bateson/
Fulgencio Batista,/frasi-di/fulgencio-batista/
Ravi Batra,/frasi-di/ravi-batra/
Al Batt,/frasi-di/al-batt/
Claudio Batta,/frasi-di/claudio-batta/
Romano Battaglia,/frasi-di/romano-battaglia/
Franco Battiato,/frasi-di/franco-battiato/
Orlando Aloysius Battista,/frasi-di/orlando-aloysius-battista/
Pierluigi Battista,/frasi-di/pierluigi-battista/
Lucio Battisti,/frasi-di/lucio-battisti/
Charles Pierre Baudelaire,/frasi-di/charles-pierre-baudelaire/
Pippo Baudo,/frasi-di/pippo-baudo/
Jean Baudrillard,/frasi-di/jean-baudrillard/
Walter Bauer,/frasi-di/walter-bauer/
Bruce Baum,/frasi-di/bruce-baum/
Lyman Frank Baum,/frasi-di/l-frank-baum/
Vicki Baum,/frasi-di/vicki-baum/
Zygmunt Bauman,/frasi-di/zigmunt-bauman/
Felix Baumgartner,/frasi-di/felix-baumgartner/
Dave Bautista,/frasi-di/dave-bautista/
Arnold Bax,/frasi-di/arnold-bax/
Richard Baxter,/frasi-di/richard-baxter/
Michael Bay,/frasi-di/michael-bay/
Pierre Bayle,/frasi-di/pierre-bayle/
Lotte Baylin,/frasi-di/lotte-baylin/
Juan Antonio Bayona,/frasi-di/juan-antonio-bayona/
Hervé Bazin,/frasi-di/herve-bazin/
Bobi Bazlen,/frasi-di/roberto-bazlen/
Ambrogio Bazzero,/frasi-di/ambrogio-bazzero/
Sean Bean,/frasi-di/sean-bean/
Charles Austin Beard,/frasi-di/charles-austin-beard/
Mary Ritter Beard,/frasi-di/mary-ritter-beard/
Enzo Bearzot,/frasi-di/enzo-bearzot/
Cecil Beaton,/frasi-di/cecil-beaton/
Beatrice Borromeo,/frasi-di/beatrice-borromeo/
James Beattie,/frasi-di/james-beattie/
Ned Beatty,/frasi-di/ned-beatty/
Warren Beatty,/frasi-di/warren-beatty/
David Beaty,/frasi-di/david-beaty/
Edme-Pierre Beauchene,/frasi-di/edme-pierre-beauchene/
Eugene Hugh Beaumont,/frasi-di/eugene-hugh-beaumont/
Francis Beaumont,/frasi-di/francis-beaumont/
Wilfred Beaver,/frasi-di/wilfred-beaver/
Gilbert Becaud,/frasi-di/gilbert-becaud/
Cesare Beccaria,/frasi-di/cesare-beccaria/
Lorenzo Beccati,/frasi-di/lorenzo-beccati/
Martha Beck,/frasi-di/martha-beck/
Franz Beckenbauer,/frasi-di/franz-beckenbauer/
Boris Becker,/frasi-di/boris-becker/
Carl Becker,/frasi-di/carl-becker/
Gary Becker,/frasi-di/gary-becker/
Mary Lamberton Becker,/frasi-di/mary-lamberton-becker/
Thomas Becket,/frasi-di/thomas-becket/
Samuel Beckett,/frasi-di/samuel-beckett/
Kate Beckinsale,/frasi-di/kate-beckinsale/
Steven Beckwith,/frasi-di/steven-beckwith/
Henry Becque,/frasi-di/henry-becque/
Gustavo Adolfo Bécquer,/frasi-di/gustavo-adolfo-becquer/
Thomas Lovell Beddoes,/frasi-di/thomas-lovell-beddoes/
Thomas Beecham,/frasi-di/thomas-beecham/
Henry Ward Beecher,/frasi-di/henry-ward-beecher/
John Beecher,/frasi-di/john-beecher/
Harriet Beecher Stowe,/frasi-di/harriet-beecher-stowe/
Willard Beecher,/frasi-di/willard-beecher/
Greg Beeman,/frasi-di/greg-beeman/
Max Beerbohm,/frasi-di/max-beerbohm/
Lawrence Beeter,/frasi-di/lawrence-beeter/
Beethoven,/frasi-di/ludwig-van-beethoven/
Isabella Mary Beeton,/frasi-di/isabella-mary-beeton/
Oliviero Beha,/frasi-di/oliviero-beha/
Brendan Francis Behan,/frasi-di/brendan-francis-behan/
Brian Behan,/frasi-di/brian-behan/
Aphra Behn,/frasi-di/aphra-behn/
Samuel Nathaniel Behrman,/frasi-di/samuel-nathaniel-behrman/
Bix Beiderbecke,/frasi-di/bix-beiderbecke/
Maurice Béjart,/frasi-di/maurice-bejart/
V. G. Belinskij,/frasi-di/v-g-belinskij/
Alexander Graham Bell,/frasi-di/alexander-graham-bell/
Art Bell,/frasi-di/art-bell/
Eric Temple Bell,/frasi-di/eric-temple-bell/
Kristen Bell,/frasi-di/kristen-bell/
Lawrence Dale Bell,/frasi-di/lawrence-dale-bell/
Tobin Bell,/frasi-di/tobin-bell/
Guy Bellamy,/frasi-di/guy-bellamy/
Stefano  Bellani,/frasi-di/stefano-bellani/
Dario Bellezza,/frasi-di/dario-bellezza/
Carlo Belli,/frasi-di/carlo-belli/
Giuseppe Gioachino Belli,/frasi-di/giuseppe-gioachino-belli/
Gita Bellin,/frasi-di/gita-bellin/
Maria Bello,/frasi-di/maria-bello/
Tonino Bello,/frasi-di/tonino-bello/
Joseph Hilaire Pierre René Belloc,/frasi-di/joseph-hilaire-pierre-rene-belloc/
Marco Bellocchio,/frasi-di/marco-bellocchio/
Piergiorgio Bellocchio,/frasi-di/piergiorgio-bellocchio/
Enrico Bellone,/frasi-di/enrico-bellone/
Saul Bellow,/frasi-di/saul-bellow/
Monica Bellucci,/frasi-di/monica-bellucci/
Jean-Paul Belmondo,/frasi-di/jean-paul-belmondo/
Elena Gianini Belotti,/frasi-di/elena-gianini-belotti/
Maurizio Belpietro,/frasi-di/maurizio-belpietro/
Marco Belpoliti,/frasi-di/marco-belpoliti/
Jim Belushi,/frasi-di/jim-belushi/
John Belushi,/frasi-di/john-belushi/
Richard Jay Belzer,/frasi-di/richard-jay-belzer/
Pietro Bembo,/frasi-di/pietro-bembo/
Tahar ben Jelloun,/frasi-di/tahar-ben-jelloun/
Tzai ben Zion,/frasi-di/tzai-ben-zion/
David Ben-Gurion,/frasi-di/david-ben-gurion/
Tal ben Shahar,/frasi-di/tal-ben-shahar/
Miguel Benasayag,/frasi-di/miguel-benasayag/
Pat Benatar,/frasi-di/pat-benatar/
Jacinto Benavente,/frasi-di/jacinto-benavente-y-martinez/
Robert Charles Benchley,/frasi-di/robert-charles-benchley/
Julien Benda,/frasi-di/julien-benda/
Aimee Bender,/frasi-di/aimee-bender/
Sue Bender,/frasi-di/sue-bender/
Carmelo Bene,/frasi-di/carmelo-bene/
Mario Benedetti,/frasi-di/mario-benedetti/
Arturo Benedetti Michelangeli,/frasi-di/arturo-benedetti-michelangeli/
Papa Benedetto XV,/frasi-di/giacomo-della-chiesa/
Pope Benedict XVI,/frasi-di/joseph-aloisius-ratzinger/
Ruth Benedict,/frasi-di/ruth-benedict/
Stephen Vincent Benét,/frasi-di/stephen-vincent-benet/
Luciano Benetton,/frasi-di/luciano-benetton/
Ingrid Bengis,/frasi-di/ingrid-bengis/
Roberto Benigni,/frasi-di/roberto-benigni/
Annette Bening,/frasi-di/annette-bening/
Juan José Benítez,/frasi-di/juan-jose-benitez/
Walter Benjamin,/frasi-di/walter-benjamin/
Ernest John Pickstone Benn,/frasi-di/ernest-john-pickstone-benn/
Gottfried Benn,/frasi-di/gottfried-benn/
Edoardo Bennato,/frasi-di/edoardo-bennato/
David Bennent,/frasi-di/david-bennent/
Alan Bennett,/frasi-di/alan-bennett/
Arnold Bennett,/frasi-di/enoch-arnold-bennett/
Bo Bennett,/frasi-di/bo-bennett/
Dan Bennett,/frasi-di/dan-bennett/
James Gordon Bennett,/frasi-di/james-gordon-bennett/
Jesse Bennett,/frasi-di/jesse-bennett/
Tony Bennett,/frasi-di/tony-bennett/
W.C. Bennett,/frasi-di/w-c-bennett/
William John Bennett,/frasi-di/william-john-bennett/
Stefano Benni,/frasi-di/stefano-benni/
Warren G. Bennis,/frasi-di/warren-g-bennis/
Jack Benny,/frasi-di/jack-benny/
Pierre Benoit,/frasi-di/pierre-benoit/
Arthur Christopher Benson,/frasi-di/arthur-christopher-benson/
Ezra Taft Benson,/frasi-di/ezra-taft-benson/
Jeremy Bentham,/frasi-di/jeremy-bentham/
Eric Bentley,/frasi-di/eric-bentley/
Wes Bentley,/frasi-di/wes-bentley/
Elazar Benyoëtz,/frasi-di/elazar-benyoetz/
Karl Friedrich Benz,/frasi-di/karl-friedrich-benz/
Oreste Benzi,/frasi-di/oreste-benzi/
Alfonso Berardinelli,/frasi-di/alfonso-berardinelli/
Giovanni Berchet,/frasi-di/giovanni-berchet/
Barbara Berckhan,/frasi-di/barbara-berckhan/
Lorena Berdùn,/frasi-di/lorena-berdun/
Nikolay Aleksandrovich Berdyayev,/frasi-di/nikolay-aleksandrovich-berdyayev/
Richard Berendzen,/frasi-di/richard-berendzen/
Bernard Berenson,/frasi-di/bernhard-berenson/
Bruce Beresford,/frasi-di/bruce-beresford/
Yehuda Berg,/frasi-di/yehuda-berg/
José Bergamin,/frasi-di/jose-bergamin/
Teresa Berganza,/frasi-di/teresa-berganza/
Bob Bergen,/frasi-di/mimmo-poli/
Candice Bergen,/frasi-di/candice-bergen/
Edgar Bergen,/frasi-di/edgar-bergen/
Peter L. Berger,/frasi-di/peter-l-berger/
Thomas Louis Berger,/frasi-di/thomas-louis-berger/
Àstrid Bergès-Frisbey,/frasi-di/astrid-berges-frisbey/
Ingmar Bergman,/frasi-di/ingmar-bergman/
Ingrid Bergman,/frasi-di/ingrid-bergman/
Frithjof Bergmann,/frasi-di/frithjof-bergmann/
Martin Bergmann,/frasi-di/martin-bergmann/
Alessandro Bergonzoni,/frasi-di/alessandro-bergonzoni/
Henri Louis Bergson,/frasi-di/henri-louis-bergson/
Ellen Perry Berkeley,/frasi-di/ellen-perry-berkeley/
Bishop Bishop Berkeley,/frasi-di/george-berkeley/
Xander Berkeley,/frasi-di/xander-berkeley/
Steven Berkoff,/frasi-di/steven-berkoff/
Greg Berlanti,/frasi-di/greg-berlanti/
Milton Berle,/frasi-di/milton-berle/
Irving Berlin,/frasi-di/irving-berlin/
Isaiah Berlin,/frasi-di/isaiah-berlin/
Enrico Berlinguer,/frasi-di/enrico-berlinguer/
Hector Berlioz,/frasi-di/hector-berlioz/
Silvio Berlusconi,/frasi-di/silvio-berlusconi/
Alessio Bernabei,/frasi-di/alessio-bernabei/
Ettore Bernabei,/frasi-di/ettore-bernabei/
Georges Bernanos,/frasi-di/george-bernanos/
Claude Bernard,/frasi-di/claude-bernard/
Jeffrey Bernard,/frasi-di/jeffrey-bernard/
Tristan Bernard,/frasi-di/tristan-bernard/
Simone Bernard-Dupré,/frasi-di/simone-bernard-dupre/
Bernardine Evaristo,/frasi-di/bernardine-evaristo/
Bernardino da Siena,/frasi-di/bernardino-da-siena/
Saint Bernard of Clairvaux,/frasi-di/bernardo-di-chiaravalle/
Ugo Bernasconi,/frasi-di/ugo-bernasconi/
Edward L. Bernays,/frasi-di/edward-l-bernays/
Dario Bernazza,/frasi-di/dario-bernazza/
Bill Bernbach,/frasi-di/william-bernbach/
Eric Berne,/frasi-di/eric-berne/
Tim Berners-Lee,/frasi-di/tim-berners-lee/
Thomas Bernhard,/frasi-di/thomas-bernhard/
August Ferdinand Bernhardi,/frasi-di/august-ferdinand-bernhardi/
Bernie Mac,/frasi-di/bernie-mac/
Jacques Bernoulli,/frasi-di/jacques-bernoulli/
Al Michael Bernstein,/frasi-di/al-michael-bernstein/
Andrew Bernstein,/frasi-di/andrew-bernstein/
Leonard Bernstein,/frasi-di/leonard-bernstein/
Jon Bernthal,/frasi-di/jon-bernthal/
Yogi Berra,/frasi-di/yogi-berra/
Chuck Berry,/frasi-di/chuck-berry/
Halle Berry,/frasi-di/halle-berry/
Mary Frances Berry,/frasi-di/mary-frances-berry/
Raymond Emmett Berry,/frasi-di/raymond-emmett-berry/
Wendell Berry,/frasi-di/wendell-berry/
Samuele Bersani,/frasi-di/samuele-bersani/
Edmondo Berselli,/frasi-di/edmondo-berselli/
Loredana Berté,/frasi-di/loredana-berte/
André Berthet,/frasi-di/andre-berthet/
Fausto Bertinotti,/frasi-di/fausto-bertinotti/
Giuseppe Berto,/frasi-di/giuseppe-berto/
Romano Bertola,/frasi-di/romano-bertola/
Alberto Bertoli,/frasi-di/alberto-bertoli/
Enrico Bertolino,/frasi-di/enrico-bertolino/
Attilio Bertolucci,/frasi-di/attilio-bertolucci/
Bernardo Bertolucci,/frasi-di/bernardo-bertolucci/
Jöns Jacob Berzelius,/frasi-di/jons-jacob-berzelius/
Olivier Besancenot,/frasi-di/olivier-besancenot/
Annie Besant,/frasi-di/annie-besant/
Luc Besson,/frasi-di/luc-besson/
Stefano Bessoni,/frasi-di/stefano-bessoni/
George Best,/frasi-di/george-best/
Henry Beston,/frasi-di/henry-beston/
Ingrid Betancourt,/frasi-di/ingrid-betancourt/
Sir John Betjeman,/frasi-di/john-betjeman/
Paul Bettany,/frasi-di/paul-bettany/
Stefano Bettarini,/frasi-di/stefano-bettarini/
Bruno Bettelheim,/frasi-di/bruno-bettelheim/
Frank Bettger,/frasi-di/frank-bettger/
Ugo Betti,/frasi-di/ugo-betti/
Giorgio Bettinelli,/frasi-di/giorgio-bettinelli/
Pompeo Bettini,/frasi-di/pompeo-bettini/
Enzo Bettiza,/frasi-di/enzo-bettiza/
Hubert Beuve-Méry,/frasi-di/hubert-beuve-mery/
Aneurin Bevan,/frasi-di/aneurin-bevan/
William Henry Beveridge,/frasi-di/william-henry-beveridge/
Alberto Bevilacqua,/frasi-di/alberto-bevilacqua/
Piero Bevilacqua,/frasi-di/piero-bevilacqua/
Ernest Bevin,/frasi-di/ernest-bevin/
Beyoncé,/frasi-di/beyonce/
Benazir Bhutto,/frasi-di/benazir-bhutto/
Enzo Biagi,/frasi-di/enzo-biagi/
Elisa Biagini,/frasi-di/elisa-biagini-1/
Isabella Biagini,/frasi-di/isabella-biagini/
Laura Biagiotti,/frasi-di/laura-biagiotti/
Bianca Atzei,/frasi-di/bianca-atzei/
Lorena Bianchetti,/frasi-di/lorena-bianchetti/
Enzo Bianchi,/frasi-di/enzo-bianchi/
Luca Bianchini,/frasi-di/luca-bianchini/
Luciano Bianciardi,/frasi-di/luciano-bianciardi/
Francesco Bianconi,/frasi-di/francesco-bianconi/
Bias of Priene,/frasi-di/biante-di-priene/
Jessica Biel,/frasi-di/jessica-biel/
Ambrose Gwinnett Bierce,/frasi-di/ambrose-gwinnett-bierce/
Giacomo Biffi,/frasi-di/giacomo-biffi/
Jason Biggs,/frasi-di/jason-biggs/
Daria Bignardi,/frasi-di/daria-bignardi/
Olavo Bilac,/frasi-di/olavo-bras-martins-dos-guimaraes-bilac/
Josh Billings,/frasi-di/josh-billings/
Victoria Billings,/frasi-di/victoria-billings/
Billy Idol,/frasi-di/billy-idol/
Billy the Kid,/frasi-di/henry-mccarty/
Mike Binder,/frasi-di/mike-binder/
